sec,SCL,SCR,BVP,PVA,HR,MOTION
0,1.7905972391366969,0.0010000000474974,66.94078159332275,0.0,30.0,2.751429900899536
1,2.002204948663713,0.0010000000474974,45.92002468109131,0.0,30.0,0.2525302201509475
2,2.029099410772327,0.0010000000474974,51.52380952835084,0.0,30.0,0.4824297137558461
3,2.0241019904613515,0.08942698985920286,50.28815650939941,0.0,30.0,0.05208660382777451
4,2.074037921428679,0.19716906808316706,49.689254760742195,4.114163506031037,42.51703958511352,0.03969358466565611
5,2.092463421821595,0.06686524478718636,49.78754577636719,7.1550669670105,51.04587211608886,0.0
6,2.064195656776426,0.011338666501978885,49.9090353012085,6.667887508869171,53.81234931945801,0.0
7,2.0655308604240394,0.005894426453596673,50.03846139907837,6.462759482860562,67.02800703048707,0.00574748739600182
8,2.1132541894912733,0.04031717795878647,49.44139204025268,6.439560294151309,76.38932933807371,0.0
9,2.139843416213985,0.05038222568109629,49.815629196166995,7.072038888931277,81.33408660888672,0.0
10,2.1074175298213977,0.010317135724471882,48.93956031799317,6.674603176116941,85.30188503265377,0.01149497479200364
11,2.0689260244369487,-0.029290078021585942,49.92796125411988,5.793040323257445,86.40486145019528,0.02298994958400728
12,2.0932645618915564,-0.008307202419382514,50.48840045928955,5.587301731109617,84.88629684448244,0.0
13,2.1316034376621245,0.025012076715938737,50.51587314605713,5.446886515617371,82.91789321899414,0.04184889271855356
14,2.176618248224259,0.06567032076418397,49.42735071182251,5.49450540542603,82.3610153198242,0.11872153282165525
15,2.204008567333225,0.07934662215411659,46.89987764358521,5.49450540542603,82.3610153198242,0.2112201545387503
16,2.1938993573188807,0.045717623736709324,50.687423706054695,6.2087912559509295,82.06566619873045,0.13614360522478827
17,2.1691030681133263,7.001761550781494e-05,51.098290443420424,7.0567763924598665,78.98218746185304,0.00862123109400273
18,2.1385845482349373,-0.038408685475587866,50.4023199081421,7.10622692108154,78.7401580810547,0.0
19,2.1178319990634957,-0.05358959669247272,48.38644714355469,7.10622692108154,78.7401580810547,0.0
20,2.1126056432724027,-0.04251538803800943,49.531135463714605,7.10622692108154,78.7401580810547,0.008980449102818974
21,2.135418236255645,-0.003707951076103194,50.627594852447515,4.885226035118107,88.73409767150878,0.031251962482929226
22,2.179708248376847,0.045179316494613854,50.19658126831056,4.215506863594057,87.10331497192382,0.0
23,2.186689370870592,0.04505438432097432,49.15873012542725,4.0354091882705685,82.79837570190429,0.01149497479200364
24,2.1444212019443496,-0.0054299158713547475,49.056166076660155,4.058608293533325,85.55158042907718,0.0
25,2.1018479049205796,-0.04947423301637175,49.229548454284675,4.05372428894043,85.5920104980469,0.0
26,2.088610512018204,-0.0565154670737684,50.96581182479859,3.8724055528640755,85.81230716705325,0.0
27,2.122676759958267,-0.011536278829407824,49.16178255081177,3.3943834304809597,86.3930892944336,0.02298994958400728
28,2.1278648853302,0.0053469817146833114,50.25152606964112,3.35164839029312,69.4583559036255,0.0
29,2.1044038295745873,-0.007927924118121127,48.84554338455201,3.3455433845520006,67.0391082763672,0.0
30,2.0854060471057894,-0.021718826354481267,50.39194164276124,3.3455433845520006,66.86991109848023,0.0
31,2.072321224212645,-0.03237332389689983,49.07631263732911,5.93406581878662,60.27122116088869,0.0
32,2.0535905063152278,-0.042636503651738177,49.8644687652588,5.93406581878662,60.27122116088869,0.02155307829380037
33,2.0507294297218284,-0.029092384054092684,49.463369941711434,5.544566452503207,64.82749757766723,0.06537766810506582
34,2.1055482566356662,0.03389952274592359,50.48656921386719,5.420024561882018,71.56499748229984,0.02011620588600637
35,2.1530426859855627,0.07298799455165861,48.77960939407349,5.42124557495117,73.8007354736328,0.023349168151617066
36,2.1261482477188114,0.03286872699391095,48.633089065551765,5.42124557495117,73.8007354736328,0.007184359245002275
37,2.0810571491718286,-0.020082464485312805,50.450549697875985,5.435897588729857,74.00175895690917,0.02298994958400728
38,2.060228270292279,-0.04477000040933491,50.75335788726807,5.51892566680908,75.1408920288086,0.0
39,2.085825675725937,-0.017750802767113792,49.08791189193727,5.51892566680908,75.1408920288086,0.025504475645720975
40,2.1554460287094104,0.05465991045348344,50.014041423797615,5.51892566680908,75.1408920288086,0.0
41,2.1713156700134273,0.06505945743992922,49.230769157409675,5.51892566680908,75.1408920288086,0.0
42,2.1319467663764953,0.015495139555423509,50.4780219078064,5.4236875534057605,74.62796936035156,0.0
43,2.1020004868507405,-0.0238478290149942,50.38827829360962,4.028083026409148,69.19624481201171,0.046698334813118
