signal,mean,std,min,max
SCL,0.42089092930611766,0.4432460642278657,0.001602221839129925,1.5776543527841584
SCR,0.002264933638217254,0.1449815205740556,-0.8456971809267998,0.8574095040559768
BVP,49.71037524742341,4.457379775517406,26.494505712995313,81.37667865753174
PVA,7.547387886582022,8.122903571262206,0.0,52.2832717895508
HR,68.05850085673539,14.835977208121143,30.0,87.82422943115232
MOTION,0.14498084399824424,0.435741542911574,0.0,4.55560208261013
