signal,mean,std,min,max
SCL,6.70731776993383,0.30544176287204955,4.76039155125618,7.495994424819946
SCR,0.009754363848504316,0.07918073904072295,-0.08869385626167055,0.4980040735506918
BVP,49.64941804622006,2.3167788538730156,36.07264971733093,70.01098918914795
PVA,14.803900473690652,2.761256583505484,0.0,36.117218017578125
HR,103.50218810539741,10.177325404808451,30.0,112.5024803161621
MOTION,0.014597311727218815,0.2094999033113015,0.0,3.6805472373962402
