signal,mean,std,min,max
SCL,1.9452300363649297,0.06876646634293057,1.7917416870594025,2.0766319572925567
SCR,-0.00025880585961851225,0.009966797732855496,-0.012602239917032382,0.13189095305278892
BVP,49.714637654275144,1.8121890214417644,45.6159948348999,59.68131866455078
PVA,26.53519087637509,3.9069416615349892,0.0,51.8943850517273
HR,79.41032772273273,6.911922497458709,30.0,95.62787837982178
MOTION,0.011988400266402298,0.08953614293902823,0.0,1.5045843804255128
