signal,mean,std,min,max
SCL,1.0120579034288066,0.17788539110646537,0.6171224117279054,1.3880199551582333
SCR,0.004688105182641452,0.0331651025870332,-0.11667800098657607,0.12946907449513673
BVP,49.63217844820885,3.3168978966630718,29.804029480554163,66.43467693328857
PVA,19.38322002871884,4.3479193970510295,0.0,32.122098970413234
HR,84.84899167856109,10.965153160411454,30.0,110.01686573028562
MOTION,0.0694854027464788,0.2305746979799523,0.0,3.2608009994030027
