sec,SCL,SCR,TEMP,BVP,PVA,HR,MOTION
0,0.21282845586538315,0.0010000000474974,28.046999740600587,50.573260116577146,0.0,30.0,0.08711035475134844
1,0.2136295735836029,0.013719806986045977,28.049999237060547,49.23321170806885,0.0,30.0,0.1197991896420717
2,0.21336253322660922,0.009710100515803736,28.051999282836913,50.14163646697998,0.0,30.0,0.024426821433007694
3,0.21359142512083054,0.0006472308712090452,28.059999465942383,49.79242963790894,0.6886447191238405,35.92021293640137,0.0
4,0.2136295735836029,0.0003651264167273825,28.059999465942383,51.32051258087158,4.590964794158936,63.82978820800781,0.004310615547001358
5,0.21423994302749633,0.0006523365087559449,28.059999465942383,50.10805835723877,4.829670381546022,56.7159969329834,0.0
6,0.21210363879799837,-0.0014781548574319089,28.05224928855896,50.86752147674561,9.690476012229919,58.52560300827027,0.0
7,0.21172215417027468,-0.0014178612036630075,28.049999237060547,49.24725255966187,12.853479909896851,71.6054859161377,0.0
8,0.2134006828069687,0.000355308278813,28.049999237060547,50.81013422012329,14.51098906993866,80.00484313964844,0.0
9,0.21210363507270807,-0.00074991470173695,28.049999237060547,51.112942695617676,15.595237994194031,84.3869613647461,0.0
10,0.21073030382394786,-0.001634056441253015,28.05699939727783,50.48290602597408,30.356532764434814,85.9990930557251,0.0
11,0.21061585955321785,-0.00118392550939456,28.059999465942383,52.44871768951416,45.362026166915896,87.56176528930663,0.0
12,0.21210363507270807,0.000322196885826965,28.05149927139282,50.60622706413269,46.09218521118164,91.42192611694335,0.0
13,0.21210363507270807,0.000449171809304925,28.049999237060547,44.999389505386354,44.894995021820066,90.93135490417481,0.0
14,0.21210363507270807,0.0005668824887834,28.049999237060547,52.10866913795471,48.60805835723877,88.50219421386718,0.0
15,0.21225622892379756,0.0005841453916218101,28.049999237060547,44.36263732910156,51.013431549072266,87.84773254394531,0.0
16,0.21176030226051804,-0.00021913688151473736,28.049999237060547,51.920024394989014,50.926130294799805,88.06167755126953,0.0
17,0.2105777114629745,-0.00133015669416631,28.049999237060547,51.26495714187622,33.5531138420105,89.40686206817627,0.0
18,0.21092104427516456,-0.00069490870664592,28.049999237060547,45.838217163085936,22.83821682929993,93.20939025878906,0.0
19,0.21176030226051804,0.00030365827988128747,28.049999237060547,50.57570247650146,22.0476194858551,94.53793983459472,0.0
20,0.21229437738656992,0.0008408215056987725,28.049999237060547,48.90476179122925,26.776556968688965,93.78699493408203,0.00574748739600181
21,0.21210363507270807,0.000639361719367965,28.049999237060547,54.13064727783203,24.21978039741516,94.75384426116943,0.0
22,0.21202733889222142,0.0003521672690112175,28.049999237060547,49.41880350112915,19.450549173355103,96.47578239440917,0.01149497479200362
23,0.21122622899711127,-0.0006051635806215774,28.040750789642335,38.14163637161255,19.60927963256836,96.85230255126952,0.06412040628492831
24,0.21267586201429367,0.0007096834844559775,28.040000915527344,63.52564115524292,19.60927963256836,97.37157192230225,0.19074473343789575
25,0.21397290639579297,0.0017486000229836901,28.040000915527344,42.262515497207644,23.686203002929684,95.07111015319825,0.029096655361354327
26,0.21393475830554962,0.0013429694226942475,28.040000915527344,47.71611728668213,37.72893905639648,86.76789855957031,0.0
27,0.2140873484313488,0.0010835722481715225,28.040000915527344,50.34188022613525,24.59157500267029,60.467778873443606,0.0
28,0.21210363507270807,-0.001207860000431485,28.040000915527344,54.43650779724121,19.853479385375977,53.120849609375,0.018679334037005883
29,0.213019198179245,-0.000378218412879525,28.040000915527344,46.541514205932614,20.235042333602905,53.120849609375,0.0
