signal,mean,std,min,max
SCL,1.5061730759526724,0.4632267968199094,0.9338663816452026,2.459143352508545
SCR,-0.011011673491423735,0.017507423977697886,-0.04444964546710244,0.14231503081973637
BVP,49.67600237502743,3.5870729452039263,39.471306228637694,64.34004878997803
PVA,48.29229429312888,12.099366785366444,0.0,68.24664115905762
HR,82.37262330876283,10.7478779968323,30.0,102.40540618896485
MOTION,0.023007961020909788,0.12536447744535895,0.0,1.9681551471352576
