signal,mean,std,min,max
SCL,0.3819977638287447,0.011518532908590047,0.340357680618763,0.40417950972914696
SCR,3.7352065497512725e-05,0.0023256475623979903,-0.004062761890236233,0.02290110569447274
BVP,49.781673240994,6.3753180042204525,29.043955993652343,68.64896230697632
PVA,17.725660206196356,7.333668656581141,0.0,44.63186893463135
HR,78.2430103447858,22.474046813028828,30.0,132.12879028320313
MOTION,0.023805542701431412,0.14746992361988956,0.0,2.35197953209281
