signal,mean,std,min,max
SCL,1.830096791194523,0.2838576655958375,1.4040039896965026,2.5009537041187286
SCR,-0.006278188593233802,0.13610467827070022,-0.29008990898728365,0.4606333844363689
BVP,49.72479199513335,7.841840434416049,6.748473700182513,95.56898651123046
PVA,31.05911109708869,18.29219512054198,0.0,76.84981536865234
HR,90.23100823057054,16.465000979776928,30.0,114.28571319580078
MOTION,0.16057042551793133,0.374397580223665,0.0,3.5729613214731217
