signal,mean,std,min,max
SCL,1.4159336202620123,0.253021047746944,0.08861812260001896,1.7838831752538682
SCR,0.01034701175427417,0.05634363035316604,-0.06702979058027266,0.45840130299329757
BVP,49.73655579336285,1.6151986203213775,34.94505530097522,61.050671863555905
PVA,6.322318009740095,6.948018961176495,0.0,69.15750885009766
HR,70.34952090697433,14.566011918091869,30.0,108.91747570037842
MOTION,0.07944922607107413,0.17709441305101079,0.0,1.9214568376541137
