signal,mean,std,min,max
SCL,0.35703728506063115,0.020154873086592234,0.3001495402306319,0.38689840137958526
SCR,0.0004279154594380966,0.003547073959578585,-0.020343905687332145,0.02009605585772075
BVP,49.70121979674284,3.9482800300127816,20.972527475981046,83.0299144744873
PVA,19.281959950488275,10.12780379916313,0.0,90.79975509643556
HR,94.67182902402656,17.96399986086995,30.0,145.808013916016
MOTION,0.029241057716780323,0.11494488973412724,0.0,1.2048170149326323
