signal,mean,std,min,max
SCL,5.303848091477439,0.1862111539706507,4.401684647798538,5.782151198387146
SCR,0.0037578901566859206,0.11131830758160971,-0.14720180742442604,0.6258697375655174
BVP,49.85844690422242,4.407575276295784,23.58669081996195,79.98534765243531
PVA,15.723754753385272,5.820760439457323,0.0,36.77655792236328
HR,72.6681417835002,11.840090710659522,30.0,96.49940490722656
MOTION,0.02455755691012354,0.06775131584781383,0.0,0.4359109900891781
