signal,mean,std,min,max
SCL,3.3049270923403324,0.7049046768860614,2.36930445432663,4.823030805587768
SCR,-0.01518037377021402,0.03145022564849062,-0.11854970194399353,0.3220648859074572
BVP,49.73660618572217,1.1417241896329662,45.45970678329468,65.46642217636108
PVA,5.519773057204468,5.449295802336363,0.0,42.24664306640625
HR,73.80374856738125,20.29257361499932,30.0,129.44984436035156
MOTION,0.018861995334011467,0.1378841643219652,0.0,2.0213194131851195
