signal,mean,std,min,max
SCL,2.0549861400131375,0.1851928005715411,1.3482314527034782,2.3657567203044914
SCR,0.0058664893415074386,0.03901435456851303,-0.06568012656643986,0.18576718233525752
BVP,49.70003730704223,1.4529382344630843,42.04700841903688,57.29792423248291
PVA,20.55381935731913,3.828282356305417,0.0,26.330890893936203
HR,80.29090518634581,7.090985974271494,30.0,93.01994018554686
MOTION,0.01305954182935117,0.12536199807746906,0.0,2.126749897003173
