sec,SCL,SCR,BVP,PVA,HR,MOTION
0,2.4600207477808,0.0010000000474974,59.329060459136976,0.0,30.0,3.28864042758942
1,2.6855143964290606,0.0010000000474974,50.71489591598511,0.0,30.0,0.1183623131364583
2,2.662358444929119,0.0010000000474974,49.63247842788698,0.0,30.0,0.0585525266826152
3,2.6826532840728747,0.0097761528071714,51.58241758346558,0.0,30.0,0.0100581029430031
4,2.741477692127227,0.2381172193214297,49.00305242538453,0.0,30.0,0.0
5,2.731673616170883,0.0398793205356923,49.51709423065186,7.348596060276032,45.08181381225584,0.0
6,2.6545762538909914,-0.043893942964496,50.08180704116822,7.609889924526216,47.7346291542053,0.0
7,2.580225527286529,-0.1065791437402368,49.97985343933105,7.643467664718632,57.25238742828369,0.0
8,2.58800777196884,-0.0801359460689127,50.56166048049927,11.753358173370373,73.60195083618167,0.0867511363700031
9,2.633327770233157,-0.0150414647534489,48.64713039398194,13.1440784931183,76.1054267883301,0.039873193949461
10,2.580111074447632,-0.0418001469224691,50.17399263381958,19.2063493728638,88.6134452819824,0.0114949747920036
11,2.5903729438781737,-0.0073946953547419,49.87484769821168,16.33455424308781,95.83919334411624,0.0
12,2.661519223451612,0.0597537816502154,55.15689926147462,27.16056213378909,97.7356872558594,0.0
13,2.612956619262696,-0.0027767907238739,46.85225896835328,30.08119707107541,98.1826208114624,0.0
14,2.5397885084152234,-0.0672190536744893,49.77411479949952,33.21916990280151,97.18265857696534,0.0
15,2.496299630403516,-0.0914863994345069,51.51465220451355,40.732601356506365,96.12166728973388,0.0416692823171615
16,2.48203223347664,-0.0880234455689788,46.40598311424255,45.7142848968506,95.7319641113281,0.0962704110890626
17,2.550775146484374,0.0047584170184563,47.39987778663635,49.411475753784224,98.83681850433344,0.0071843594312667
18,2.590907013416288,0.0577776031568646,51.1556776046753,49.3040275573731,99.46923103332514,0.0
19,2.561494797468188,0.027857305528596,48.22710638046264,32.95848531723027,102.36041507720957,0.0
20,2.595866262912749,0.0508144702296704,48.57387065887452,19.41636161804202,101.434258842468,0.0114949747920036
21,2.6350444197654754,0.0625422476790845,51.48717947006226,18.68131875991821,98.17123794555664,0.0172424621880054
22,2.584192931652068,-0.0086463004692632,49.11294269561768,15.24114792346954,96.3882188796997,0.0172424625605344
23,2.5352107167243974,-0.0526388914324343,50.89072017669678,16.6501832962036,93.36545944213864,0.0587321361526846
24,2.526970744132996,-0.0511710042133927,47.30219774246216,18.733822059631315,92.10289554595946,0.0100581029430031
25,2.565576666593552,-0.0072522984242823,51.78815603256227,17.916972732543943,93.52411270141596,0.0186793340370059
26,2.5550096273422245,-0.0068279232713394,50.040292644500745,17.918193340301524,93.69536972045896,0.0
27,2.506103706359861,-0.0388189317192882,48.89560461044312,18.6831496715546,97.09724750518797,0.0
28,2.4820322275161737,-0.050184017047286,48.93833951950073,21.460317611694343,99.180487060547,0.0
29,2.465056294202808,-0.05653892531991,49.39987764358521,18.957265186309797,95.94564228057864,0.0
30,2.444723349809648,-0.0585943832062185,48.497557926177976,17.64102554321292,91.70453186035157,0.0
31,2.45269629955292,-0.0258502427910571,50.44322347640992,15.900488448143031,89.24138889312746,0.0
32,2.489928877353665,0.0223392357584088,50.33333330154419,15.439560222625763,88.74409179687498,0.0
33,2.463530379533769,-0.0021522769613511,50.161782836914064,14.161782598495485,96.22758159637456,0.0
34,2.414624470472334,-0.0436872823629528,49.19780206680299,17.172771620750467,99.67120208740248,0.0165240263566374
35,2.387348556518558,-0.0598017556592822,49.46153860092163,20.465201759338377,96.74916000366213,0.0222715139389038
36,2.366367095708849,-0.0674632014706731,51.13736267089845,20.15384578704833,92.77454147338868,0.0114949747920036
37,2.3646122992038747,-0.0469610563479363,49.42796077728272,20.86691045761108,89.4217462539673,0.2088852373883126
38,2.399365192651748,0.0078553282990469,49.543955802917495,21.5384616851807,88.7573928833008,0.005388269200921
39,2.3874248445034043,0.0036055913049494,47.846764373779294,27.09401798248295,88.4963417053223,0.0114949747920036
40,2.35080264210701,-0.0267612340627238,49.52197818756103,21.71123361587525,91.16546058654782,0.0
41,2.329439657926557,-0.0405816532671451,50.0775336265564,17.29548230171206,93.22373828887936,0.0
42,2.30964081287384,-0.0519867113791406,49.366910839080816,15.3357757568359,94.70274715423582,0.0
43,2.3049104571342505,-0.0411834382917732,50.87118415832521,14.2374845266342,96.32488021850584,0.0244268214330077
44,2.30861084461212,-0.0193238201551139,49.761904716491706,15.396825599670423,94.12667541503905,0.0276597836986184
45,2.299684125185017,-0.0153581344056874,50.42612972259522,16.440781259536728,90.13033676147464,0.0
46,2.3102130234241485,0.0023547469987534,47.41575117111206,18.347985196113576,90.54431877136231,0.0
47,2.329554122686384,0.0214511608006432,51.34432220458986,19.69841256141665,93.0422910690308,0.0057474873960018
48,2.3250526368617987,0.01182272190199,50.024419975280765,19.34310131072999,94.09875183105471,0.0
49,2.29209267497063,-0.0212851050193421,47.3766788482666,17.3870582580566,96.07486038208006,0.0
50,2.271263736486436,-0.0372891781851649,53.02930412292481,14.907814502716064,95.15548229217532,0.0
51,2.2657322585582738,-0.0357378533110022,48.35103788375855,14.188034057617198,94.8616638183594,0.0
