sec,SCL,SCR,BVP,PVA,HR,MOTION
0,2.3259681940078734,0.0010000000474974,60.0164834022522,0.0,30.0,2.4775263547897337
1,2.537537813186645,0.0010000000474974,51.52075710296631,0.0,30.0,0.0
2,2.548791497945785,0.0010000000474974,50.62576303482056,0.0,30.0,0.0
3,2.5448622047901157,0.0806889361701905,51.087911987304686,0.0,30.0,0.0
4,2.529374051094055,0.1557484535034745,48.82295513153076,0.0,30.0,0.0
5,2.521324872970581,-0.0109543323924298,50.31074485778809,1.1355311393737793,34.65564594268799,0.0
6,2.519035851955414,-0.0156137336045503,49.95115985870361,7.570207595825195,61.03763961791992,0.0
7,2.5134662687778477,-0.015829298342578,50.17887630462646,6.74969482421875,55.99626541137695,0.0
8,2.506714105606079,-0.0148163727484642,51.18803396224976,8.189255428314208,61.64555053710937,0.0
9,2.500686675310135,-0.014282160392031,50.23748483657837,12.542124843597412,81.11893520355224,0.0
10,2.4927518546581267,-0.0166980223730205,49.05738725662231,13.914529705047608,98.8359619140625,0.0
11,2.4871440649032595,-0.0161458024289458,50.32844944000245,13.223443508148192,100.76426315307616,0.0
12,2.4813837230205538,-0.0154738382669165,50.56654453277588,21.794261026382447,98.27652797698974,0.0
13,2.474593353271485,-0.0158942082431166,52.10866899490357,27.0268620967865,97.27270488739012,0.0154463725164532
14,2.468642234802246,-0.0153672446031122,47.02686185836792,33.80341882705689,96.97363319396972,0.0316111808642744
15,2.462881863117218,-0.0150130198802798,51.902320289611815,38.73199100494385,97.83141212463376,0.0
16,2.4539170384407045,-0.0176990346983074,47.726495552062985,37.0128210067749,101.44488716125488,0.0
17,2.4468596160411837,-0.0178718365728854,49.058608531951904,34.822345924377444,102.507320022583,0.0
18,2.4390011548995973,-0.0187624805606901,47.84615392684937,30.769230222702028,103.00897159576417,0.0
19,2.430379664897919,-0.0200459462124853,52.30402908325196,22.67643456459045,113.21006546020509,0.0
20,2.423741841316223,-0.018844748660922,49.52564077377319,22.7234429359436,125.13391609191896,0.0
21,2.419660085439681,-0.0155735847773029,49.80219774246216,27.79975633621216,115.59299392700196,0.0
22,2.416531801223755,-0.0122630232945084,51.768620014190674,28.59035487174988,111.06824474334717,0.0
23,2.410466343164444,-0.012485636700876,47.19474964141845,31.509157371520995,109.97708377838134,0.0
24,2.400509661436081,-0.0166576024843379,48.633088970184325,36.08241710662842,106.9854543685913,0.0
25,2.392879980802536,-0.0181768644601106,50.99511594772339,36.56410264968872,102.23835468292236,0.0028737436980009
26,2.3859370410442358,-0.0187581609934568,46.36141648292541,35.51892566680908,99.72195663452148,0.0143687184900045
27,2.379566377401352,-0.0179653681349008,57.66971926689148,27.634310960769653,101.90384979248049,0.2166084259748458
28,2.373615235090256,-0.0164329826133325,50.76984162330628,26.5201473236084,102.0408172607422,0.1902059061452746
29,2.3679692924022677,-0.014973779185675,47.56898670196533,44.07509260177612,103.234912109375,0.0276597835123538
30,2.4076433718204497,0.0276001968755735,45.61965799331665,34.740537118911746,108.2388376235962,0.0
31,2.507057398557663,0.1134304495528339,52.753357601165774,33.20940160751343,108.75569515228273,0.0
32,2.5588625848293303,0.1336141576990484,47.42735033035278,31.56776580810547,108.75233459472656,0.0
33,2.552262973785401,0.0908014433458446,50.50305261611938,32.97802267074585,110.05986862182615,0.0
34,2.539368879795074,0.0428797093220054,50.5976806640625,36.504272651672366,105.65866203308106,0.0
35,2.5287636876106263,0.0017563939785759,48.76861991882324,30.120879173278816,96.7870231628418,0.0
36,2.519188505411148,-0.0210312647279351,50.38339424133301,27.86324787139893,91.9596429824829,0.0
37,2.509193700551987,-0.0258139215409755,49.91330919265747,25.239316415786742,92.05184841156006,0.0
38,2.5004196226596838,-0.0238205621950327,50.76800928115845,26.83455429077149,99.39997539520265,0.0
39,2.5249870121479034,0.0082330798417387,47.42124538421631,30.799755859374997,107.04323081970216,0.0
40,2.585795170068741,0.0643506132066249,45.20757036209106,33.78144030570984,107.17460231781006,0.0
